src,irsstub,incrange,variable,value,excel_column,table_description,column_description
17in21id.xls,7,"    $30,000 under $35,000",S,83040.0,S,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,8,"    $35,000 under $40,000",S,144379.0,S,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,9,"    $40,000 under $45,000",S,99924.0,S,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,10,"    $45,000 under $50,000",S,220447.0,S,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,11,"    $50,000 under $55,000",S,181240.0,S,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,12,"    $55,000 under $60,000",S,146349.0,S,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,13,"    $60,000 under $75,000",S,676359.0,S,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,14,"    $75,000 under $100,000",S,1043543.0,S,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,15,"    $100,000 under $200,000",S,2012901.0,S,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,16,"    $200,000 under $500,000",S,1646465.0,S,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,17,"    $500,000 under $1,000,000",S,392055.0,S,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,18,"    $1,000,000 under $1,500,000",S,69427.0,S,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,19,"    $1,500,000 under $2,000,000",S,32675.0,S,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,20,"    $2,000,000 under $5,000,000",S,66316.0,S,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,21,"    $5,000,000 under $10,000,000",S,40588.0,S,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,22,"    $10,000,000 or more",S,15241.0,S,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,0,"All returns, total",T,9489763.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,1,"    Under $5,000",T,62288.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,2,"    $5,000 under $10,000",T,118962.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,3,"    $10,000 under $15,000",T,161192.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,4,"    $15,000 under $20,000",T,199863.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,5,"    $20,000 under $25,000",T,212724.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,6,"    $25,000 under $30,000",T,247106.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,7,"    $30,000 under $35,000",T,232774.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,8,"    $35,000 under $40,000",T,253586.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,9,"    $40,000 under $45,000",T,266965.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,10,"    $45,000 under $50,000",T,274430.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,11,"    $50,000 under $55,000",T,272238.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,12,"    $55,000 under $60,000",T,268642.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,13,"    $60,000 under $75,000",T,754938.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,14,"    $75,000 under $100,000",T,1382310.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,15,"    $100,000 under $200,000",T,3035971.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,16,"    $200,000 under $500,000",T,1388242.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,17,"    $500,000 under $1,000,000",T,239099.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,18,"    $1,000,000 under $1,500,000",T,52663.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,19,"    $1,500,000 under $2,000,000",T,21429.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,20,"    $2,000,000 under $5,000,000",T,30770.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,21,"    $5,000,000 under $10,000,000",T,7963.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,22,"    $10,000,000 or more",T,5609.0,T,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,0,"All returns, total",U,211215511.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,1,"    Under $5,000",U,66907.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,2,"    $5,000 under $10,000",U,370166.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,3,"    $10,000 under $15,000",U,891811.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,4,"    $15,000 under $20,000",U,843857.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,5,"    $20,000 under $25,000",U,1199826.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,6,"    $25,000 under $30,000",U,1700101.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,7,"    $30,000 under $35,000",U,1985057.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,8,"    $35,000 under $40,000",U,1720220.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,9,"    $40,000 under $45,000",U,2674770.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,10,"    $45,000 under $50,000",U,2573209.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,11,"    $50,000 under $55,000",U,2213984.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,12,"    $55,000 under $60,000",U,2642083.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,13,"    $60,000 under $75,000",U,6850190.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,14,"    $75,000 under $100,000",U,16505426.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,15,"    $100,000 under $200,000",U,54182833.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,16,"    $200,000 under $500,000",U,65708974.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,17,"    $500,000 under $1,000,000",U,23163329.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,18,"    $1,000,000 under $1,500,000",U,7812099.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,19,"    $1,500,000 under $2,000,000",U,4066899.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,20,"    $2,000,000 under $5,000,000",U,7077150.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,21,"    $5,000,000 under $10,000,000",U,2804222.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,22,"    $10,000,000 or more",U,4162398.0,U,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,0,"All returns, total",V,15155498.0,V,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,1,"    Under $5,000",V,95495.0,V,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,2,"    $5,000 under $10,000",V,133542.0,V,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,3,"    $10,000 under $15,000",V,173561.0,V,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,4,"    $15,000 under $20,000",V,180248.0,V,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,5,"    $20,000 under $25,000",V,181826.0,V,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,6,"    $25,000 under $30,000",V,213001.0,V,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,7,"    $30,000 under $35,000",V,219749.0,V,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
17in21id.xls,8,"    $35,000 under $40,000",V,202937.0,V,"Table 2.1.  Returns with Itemized Deductions: Sources of Income,  Adjustments, Itemized Deductions by Type, Exemptions, and Tax Items, by Size of Adjusted Gross Income",
