src,irsstub,incrange,variable,value,table_description,column_description
18in14ar.xls,3,"$5,000 under $10,000",CN,1665530,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,4,"$10,000 under $15,000",CN,2902291,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,5,"$15,000 under $20,000",CN,2120596,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,6,"$20,000 under $25,000",CN,1735510,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,7,"$25,000 under $30,000",CN,1665726,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,8,"$30,000 under $40,000",CN,3237521,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,9,"$40,000 under $50,000",CN,2927685,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,10,"$50,000 under $75,000",CN,5963894,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,11,"$75,000 under $100,000",CN,3843755,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,12,"$100,000 under $200,000",CN,7114046,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,13,"$200,000 under $500,000",CN,2228713,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,14,"$500,000 under $1,000,000",CN,483947,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,15,"$1,000,000 under $1,500,000",CN,121266,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,16,"$1,500,000 under $2,000,000",CN,50817,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,17,"$2,000,000 under $5,000,000",CN,76421,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,18,"$5,000,000 under $10,000,000",CN,19748,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,19,"$10,000,000 or more",CN,12911,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,0,"All returns, total",CO,141838840,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,1,No adjusted gross income,CO,2067812,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,2,"$1 under $5,000",CO,649745,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,3,"$5,000 under $10,000",CO,1557340,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,4,"$10,000 under $15,000",CO,3061761,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,5,"$15,000 under $20,000",CO,2892252,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,6,"$20,000 under $25,000",CO,2994857,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,7,"$25,000 under $30,000",CO,2864330,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,8,"$30,000 under $40,000",CO,6363447,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,9,"$40,000 under $50,000",CO,6148158,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,10,"$50,000 under $75,000",CO,15060114,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,11,"$75,000 under $100,000",CO,11838174,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,12,"$100,000 under $200,000",CO,30765971,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,13,"$200,000 under $500,000",CO,29796009,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,14,"$500,000 under $1,000,000",CO,13032258,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,15,"$1,000,000 under $1,500,000",CO,4297818,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,16,"$1,500,000 under $2,000,000",CO,2207094,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,17,"$2,000,000 under $5,000,000",CO,3691820,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,18,"$5,000,000 under $10,000,000",CO,1158291,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,19,"$10,000,000 or more",CO,1391589,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,0,"All returns, total",CP,3476090,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,1,No adjusted gross income,CP,6807,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,2,"$1 under $5,000",CP,8195,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,3,"$5,000 under $10,000",CP,13591,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,4,"$10,000 under $15,000",CP,37069,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,5,"$15,000 under $20,000",CP,65729,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,6,"$20,000 under $25,000",CP,66501,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,7,"$25,000 under $30,000",CP,78906,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,8,"$30,000 under $40,000",CP,224381,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,9,"$40,000 under $50,000",CP,279218,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,10,"$50,000 under $75,000",CP,625640,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,11,"$75,000 under $100,000",CP,543029,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,12,"$100,000 under $200,000",CP,1247928,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,13,"$200,000 under $500,000",CP,262433,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,14,"$500,000 under $1,000,000",CP,16663,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,15,"$1,000,000 under $1,500,000",CP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,16,"$1,500,000 under $2,000,000",CP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,17,"$2,000,000 under $5,000,000",CP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,18,"$5,000,000 under $10,000,000",CP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,19,"$10,000,000 or more",CP,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,0,"All returns, total",CQ,901446,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,1,No adjusted gross income,CQ,1664,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,2,"$1 under $5,000",CQ,1629,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,3,"$5,000 under $10,000",CQ,2992,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,4,"$10,000 under $15,000",CQ,8356,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,5,"$15,000 under $20,000",CQ,15678,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,6,"$20,000 under $25,000",CQ,14946,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,7,"$25,000 under $30,000",CQ,18360,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,8,"$30,000 under $40,000",CQ,53540,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,9,"$40,000 under $50,000",CQ,67102,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,10,"$50,000 under $75,000",CQ,158717,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,11,"$75,000 under $100,000",CQ,142112,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,12,"$100,000 under $200,000",CQ,345486,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,13,"$200,000 under $500,000",CQ,66755,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,14,"$500,000 under $1,000,000",CQ,4108,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,15,"$1,000,000 under $1,500,000",CQ,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,16,"$1,500,000 under $2,000,000",CQ,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,17,"$2,000,000 under $5,000,000",CQ,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,18,"$5,000,000 under $10,000,000",CQ,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,19,"$10,000,000 or more",CQ,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,0,"All returns, total",CR,303402,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,1,No adjusted gross income,CR,4290,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,2,"$1 under $5,000",CR,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,3,"$5,000 under $10,000",CR,7618,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,4,"$10,000 under $15,000",CR,11050,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,5,"$15,000 under $20,000",CR,13037,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,6,"$20,000 under $25,000",CR,20154,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,7,"$25,000 under $30,000",CR,16197,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,8,"$30,000 under $40,000",CR,29199,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,9,"$40,000 under $50,000",CR,31957,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,10,"$50,000 under $75,000",CR,64454,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,11,"$75,000 under $100,000",CR,38774,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,12,"$100,000 under $200,000",CR,53899,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,13,"$200,000 under $500,000",CR,11973,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,14,"$500,000 under $1,000,000",CR,734,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,15,"$1,000,000 under $1,500,000",CR,49,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,16,"$1,500,000 under $2,000,000",CR,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,17,"$2,000,000 under $5,000,000",CR,17,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,18,"$5,000,000 under $10,000,000",CR,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,19,"$10,000,000 or more",CR,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,0,"All returns, total",CS,2094747,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,1,No adjusted gross income,CS,34961,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,2,"$1 under $5,000",CS,0,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,3,"$5,000 under $10,000",CS,26849,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,4,"$10,000 under $15,000",CS,145651,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,5,"$15,000 under $20,000",CS,93725,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,6,"$20,000 under $25,000",CS,222162,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,7,"$25,000 under $30,000",CS,143051,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,8,"$30,000 under $40,000",CS,201079,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,9,"$40,000 under $50,000",CS,180108,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,10,"$50,000 under $75,000",CS,500936,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,11,"$75,000 under $100,000",CS,206836,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,12,"$100,000 under $200,000",CS,250054,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
18in14ar.xls,13,"$200,000 under $500,000",CS,82306,"Table 1.4.  All Returns: Sources of Income, Adjustments, and Tax Items, by Size of Adjusted Gross Income",
